time_micros,c_ip,c_ip_type,c_ip_region,cs_method,cs_uri,sc_status,cs_bytes,sc_bytes,time_taken_micros,cs_host,cs_referer,cs_user_agent,s_request_id,cs_operation,cs_bucket,cs_object
1709157056312460,73.249.8.212,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve92.01_technologiesusedglobalhydropower19002023.png?alt=media,200,0,294660,86000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPr2d3uRp3CKCj_UMa2r6IKnwBLaOOxt_flzXA7pg88QFopC4N6p3FfauVRSxHONpnLORB8a9JN9Rw,storage.objects.get,visualizingenergy_database,media/ve92.01_technologiesusedglobalhydropower19002023.png
1702405927799113,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,92000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPrbKNYkdEJyQJktexK7QKVpw9Ckhn5aP_lX0O3eKlLOtPDvA6bGsQHi70kNrVUnbyGZqWJGFpJVbg,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1702406104821789,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,63000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPo1k_FVi71urIh7U3D6ca3Nz5NUTyOHQwl8Uq2B4IyuT8iI_asf_WEA6qjvjl9kE4GLQuZn8H6Exg,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1702406237455861,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,64000,content.googleapis.com,"","",ABPtcPrtQ2EId2gHo0HWiXUZtp0aSRf50ZtZ_KcskjTAPNPWhqyZMl_FLPxxctpfPB1bzf6mLMxCpFfDyw,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1702406189621443,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,44000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPoR2VfFGwVK-ja4rSazmp4Qwgmw4q4_LzFr9lr5C8gKzT3kLWcpN0RVVxHBHCqLhbVgaOO4jnaKrw,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1702406432259912,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitution20062022.png?alt=media,200,0,277521,46000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPp9kVz8lsjsQ8eOVX12aCuqavGjT8XBvkC2ZY39V_o51gq7kbE2DoHe6GCJ8eNdjsURCUM,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitution20062022.png
1702406009204094,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,61000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPqI3i4jITJURNJREt7i2-F9Q1Dow0Y6bYotIMXvZCULpYNkJGmEDi8bw0ghoK75ygMIIYJDN4SPeA,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1702406176777978,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,69000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPrKYdThNpE7oN38eRy50fPTHtzxNu0CMOU3CYqvH6nnKEF6OTREAAm22wSM3iypVk0xkQc,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1702406428043042,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitution20062022.png?alt=media,200,0,277521,50000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPoOnCS6aMcUbgx8NtQqtv22vSqMew1qzT9HBz4ZbsgjyCpXucoh-9EQmY1VEx13XMymiBD7tO-48Q,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitution20062022.png
1702406223708481,128.197.29.245,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,100000,content.googleapis.com,https://accounts.google.com/,"",ABPtcPpmlOunOzV9Sx4OUJmLSLjXgBS1lKkZwm3bVjhceMNn8zDjeF533pmfdmOb5E0JOWwA3KxSzD16rg,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1702405987347811,128.197.29.236,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve124.02_politicalpaymentsusfinancialinstitutions20062022.png?alt=media,200,0,277521,81000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPpk-SuNgeq2MW7V3y0n9yp5-MK11qRuYWVShxXxoZ0-i3fZvpPKDNBrp3IMigEPWmmiJ8M,storage.objects.get,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1701983537939114,216.68.10.134,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/data%2Fve129.01_shareswomenemployedmanagerialpositionshydropowersector.csv?alt=media,200,0,1559,108000,content.googleapis.com,https://www.google.com/,"",ABPtcPp756Npk7GNSHm6Rta0pLcllyiK1K8BIz5CJAYDxB9u2Bki8OGXhALgzkdA6CUMozrdFU0,storage.objects.get,visualizingenergy_database,data/ve129.01_shareswomenemployedmanagerialpositionshydropowersector.csv
1701814441095543,204.8.153.53,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/data%2Fve129.01_shareswomenemployedmanagerialpositionshydropowersector.csv?alt=media,200,0,1559,74000,content.googleapis.com,"","",ABPtcPogktEkWnY7NTkB3zvUvjQBA4FCsNV-cZibFtZ7YBoahAq7FrLgmP-pIVZTJYhhuute0ODGK5Lkwg,storage.objects.get,visualizingenergy_database,data/ve129.01_shareswomenemployedmanagerialpositionshydropowersector.csv
1701983537212054,73.249.8.212,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/data%2Fve129.01_shareswomenemployedmanagerialpositionshydropowersector.csv?alt=media,200,0,1559,93000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPrYk3XkbH2NuStr4Qm6xToi6M2RLM5iceqatIC9Mflb04WGMuW3jBR2cbXxxl9bpKw0vRuBB3QhhQ,storage.objects.get,visualizingenergy_database,data/ve129.01_shareswomenemployedmanagerialpositionshydropowersector.csv
1701814662350848,204.8.153.50,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve129.02_top5barrierswomenhydropowersector.png?alt=media,200,0,342902,88000,content.googleapis.com,https://visualizingenergy.org/,"",ABPtcPqejBsngGzMyW8rLYJZkqV0gtbIj3vyW025oHfU0vSQN9QCt5Rl250GSPI79XdVpE5Knu8,storage.objects.get,visualizingenergy_database,media/ve129.02_top5barrierswomenhydropowersector.png
1704379232404643,128.197.29.224,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve141.01_genderdiversityusenergyworkforce2022.png?alt=media,200,0,259202,150000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPqLv9zeMpXVB1JnYNbEUmvhidbEoEBQ46i1WPXl0dKQVTEK_lcytjchj1IuR18jnqEY9A0,storage.objects.get,visualizingenergy_database,media/ve141.01_genderdiversityusenergyworkforce2022.png
1701814460962817,63.88.73.8,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/embedcode%2Fve129.01_shareswomenemployedmanagerialpositionshydropowersector_embed.txt?alt=media,200,0,156,86000,content.googleapis.com,https://www.google.com/,"",ABPtcPqpOr2CRg8hTCueouTB4-cy9ns9Mlv-6U8JmIL-u7TnxeFTpJsMu_Am86uDiyoJjLnx6e4WeUW46w,storage.objects.get,visualizingenergy_database,embedcode/ve129.01_shareswomenemployedmanagerialpositionshydropowersector_embed.txt
1701814459794296,204.8.153.53,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/embedcode%2Fve129.01_shareswomenemployedmanagerialpositionshydropowersector_embed.txt?alt=media,200,0,156,60000,content.googleapis.com,"","",ABPtcPqAMR90qVf1gunVgBNHkTzJQ3nj_4n6D_lgeD5psvhN19dkKVKOJ_-8mESYTCDEM24xj0F6HqqspQ,storage.objects.get,visualizingenergy_database,embedcode/ve129.01_shareswomenemployedmanagerialpositionshydropowersector_embed.txt
1701795453678820,204.8.153.53,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/embedcode%2Fve129.01_shareswomenemployedmanagerialpositionshydropowersector_embed.txt?alt=media,200,0,156,88000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPqRKgrAhLBYXm_3ecbtKMJOkEPYhaiIUkshTDL1f2FPfxRD-vObpf58N-3yjs6WKjgLS94,storage.objects.get,visualizingenergy_database,embedcode/ve129.01_shareswomenemployedmanagerialpositionshydropowersector_embed.txt
1701814488295862,204.8.153.51,1,"",GET,/download/storage/v1/b/visualizingenergy_database/o/media%2Fve129.01_shareswomenemployedmanagerialpositionshydropower.png?alt=media,200,0,227997,84000,content.googleapis.com,https://console.cloud.google.com/,"",ABPtcPrjL9mU8zI1agDtjlflm1I-5HVCqbK0fF_gPVvnUzYAhxMzRhxYguNzfyWFnZR9Xgs_q3lk_ICzcQ,storage.objects.get,visualizingenergy_database,media/ve129.01_shareswomenemployedmanagerialpositionshydropower.png
1705991225837608,5.9.157.245,1,"",GET,/visualizingenergy_database/media/ve156.03_sectorbreakdownsp500carbonefficientindex.png,200,0,236816,264000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPo5o-54qMtrxpmQEwsCVua5tYKI_OhivOvl-xqbJ5wEYXJj4W8BpKNpes8o9hfDO-Co7s9LDeNaxA,GET_Object,visualizingenergy_database,media/ve156.03_sectorbreakdownsp500carbonefficientindex.png
1703561090992777,78.46.98.26,1,"",GET,/visualizingenergy_database/media/ve124.02_politicalpaymentsusfinancialinstitution20062022.png,200,0,277521,361000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPqBTlDgW7fPByQFhWWoWZIIzfD-iIyGvHO1o93rsK1ztDRJuRA_78z7h7Em2isPBm2deyk,GET_Object,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitution20062022.png
1708366536317200,5.9.157.219,1,"",GET,/visualizingenergy_database/media/ve125.03_nuclearpowerplantupratesus19772021.png,200,0,241938,406000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPro1_jbk_MgquSqS7cBeRrjEqTgLnNGjzJAx1qd_cx4_2N2stPxSkbL9FsoVJaumUVXYMg,GET_Object,visualizingenergy_database,media/ve125.03_nuclearpowerplantupratesus19772021.png
1705991822798083,144.76.157.102,1,"",GET,/visualizingenergy_database/media/ve155.01_signatoriesprinciplesresponsibleinvestment2023n.png,200,0,517910,337000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPq87bFo1XzZL3Cpf9kJzOYHgq6BhYI6fzG_cdrWj128IDCmoPF71lclsUvGzm2XDKGAyiVX0CoNRQ,GET_Object,visualizingenergy_database,media/ve155.01_signatoriesprinciplesresponsibleinvestment2023n.png
1705991634991630,65.109.155.252,1,"",GET,/visualizingenergy_database/media/ve155.03_categoriessignatoriesprinciplesresponsibleinvestment.png,200,0,113696,380000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPoREtp_6_gz5CNCrZfuWLwMh0Q1CjbuS7BLm7qGWZkDPZiM9ULYlYs8aSnoEWjO1uYsQO3SfGzyGQ,GET_Object,visualizingenergy_database,media/ve155.03_categoriessignatoriesprinciplesresponsibleinvestment.png
1704920461733387,5.9.157.146,1,"",GET,/visualizingenergy_database/media/ve123.01_ginicoefficientincomeinequality.png,200,0,519206,299000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPpsYFBzWRwwMGcoaJYsgNy9QAGw0ZqWOPGHKuwTPkY75csEvwLkCR7w8FHvKwSvdjy9jNlqEoT63Q,GET_Object,visualizingenergy_database,media/ve123.01_ginicoefficientincomeinequality.png
1706694970305711,213.239.199.56,1,"",GET,/visualizingenergy_database/media/ve130.01_gasolinemotorfueltaxesstate2023.png,200,0,283179,402000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPpG_rQ66QU2gl6qkFndJCZMxgP_qJKC5RA9jq1euLvkeASBIY0hDLarXGa09KhbNCbI0sL8znylTg,GET_Object,visualizingenergy_database,media/ve130.01_gasolinemotorfueltaxesstate2023.png
1704920461756146,5.9.157.146,1,"",GET,/visualizingenergy_database/media/ve123.03_ginicoefficientenergyusecapita.png,200,0,270915,323000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPrYwAQRKkdYdpJ0Z4vf7keCELw2RvnvGrOyNVNKGurcrIcQO8DtYnc9McfuZcEa5jWqT3gk9QuSaA,GET_Object,visualizingenergy_database,media/ve123.03_ginicoefficientenergyusecapita.png
1708500428960713,5.9.69.199,1,"",GET,/visualizingenergy_database/media/ve94.03_uscityengagementclimatejustice.png,200,0,295499,374000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPqWuKHLGu5cYcCbZLywyhfTtRxpT2GxB8M2AHNA1vUY51GMoKP6sLtAtZI3103i1glaLe3-tpGGSA,GET_Object,visualizingenergy_database,media/ve94.03_uscityengagementclimatejustice.png
1708500428972873,5.9.69.199,1,"",GET,/visualizingenergy_database/media/ve94.02_uscityengagementclimatejustice.png,200,0,291683,385000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPpSzaKRruG2OTJdd6WoxnsggsCTjDJPcFnHbIqHHbbKCN9CMxBKlsyWDpjWWqmqTgrDQo4,GET_Object,visualizingenergy_database,media/ve94.02_uscityengagementclimatejustice.png
1705991225923846,5.9.157.245,1,"",GET,/visualizingenergy_database/media/ve148.03_whatisgendermainstreaming.png,200,0,798060,350000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPpICcUhAFejfQDhL7pgPYDlbvrDtutlbcz6zLDeyZMnu1yte8ngky8GiksGsS5IGweHs9g,GET_Object,visualizingenergy_database,media/ve148.03_whatisgendermainstreaming.png
1706694970282792,213.239.199.56,1,"",GET,/visualizingenergy_database/media/ve130.02_dieselmotorfueltaxesstate2023.png,200,0,295536,381000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPoGa451kVbNosm4uVa5FHPgmiQPg5efWKyKC_PnQP3aJLsEV8cUuHZguNaHgz3Z9iKXg0ocVOowqQ,GET_Object,visualizingenergy_database,media/ve130.02_dieselmotorfueltaxesstate2023.png
1708500428989050,5.9.69.199,1,"",GET,/visualizingenergy_database/media/ve94.04_attentionclimatejusticemitigationsectorsus.png,200,0,304248,404000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPrSlcq0h9_gV2-nCaqxG90SkNgySfDA7XI6806wLvu26XjQVnMslGcCw4FbkOYK8s4ffzo,GET_Object,visualizingenergy_database,media/ve94.04_attentionclimatejusticemitigationsectorsus.png
1704920461859206,5.9.157.146,1,"",GET,/visualizingenergy_database/media/ve141.02_womenusenergyworkforce20162022.png,200,0,292225,318000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPqe-J5MiK5r_P9n8U_Q6YV0V-KoAzo6PbyOxeAfuIoSyizcBZ2ctmhqnMM9bmPWoKz96MU,GET_Object,visualizingenergy_database,media/ve141.02_womenusenergyworkforce20162022.png
1704920461877480,5.9.157.146,1,"",GET,/visualizingenergy_database/media/ve141.01_genderdiversityusenergyworkforce2022.png,200,0,259202,336000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPqxgOq1Z5lq5sIyg-RotbUG2Ygvoyee_2mW8RDdql-wXUCNTXnnc1PK0_jizLtDB7AgEeo,GET_Object,visualizingenergy_database,media/ve141.01_genderdiversityusenergyworkforce2022.png
1708366536360691,5.9.157.219,1,"",GET,/visualizingenergy_database/media/ve125.01_powerupratesnuclearpowerplantsus.png,200,0,472713,436000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPruFnYAwYsgUqm5Q6TNp-kyCrobZ7OC6zmmeY-Cg5sb6KDi43Zvh6f9UCUl59BnlVRUCJJXDrJnAA,GET_Object,visualizingenergy_database,media/ve125.01_powerupratesnuclearpowerplantsus.png
1706694970299586,213.239.199.56,1,"",GET,/visualizingenergy_database/media/ve130.03_componentspricegasolinedieselus.png,200,0,210867,397000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPoogblkMnAZB_pmg-_2s9hEHXvXVkti1JM6ZTw7MeWwSqn8FMzWullePZqtlxNH__K1YyVSooEIaA,GET_Object,visualizingenergy_database,media/ve130.03_componentspricegasolinedieselus.png
1705991822780678,144.76.157.102,1,"",GET,/visualizingenergy_database/media/ve148.02_statusgendermainstreamingprivateenergycompaniessub.png,200,0,410293,321000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPpNsta1jdi6-vRa7N1VOG1ON8gPeyuV-1SYhBegMe4DMjKTm4K0juXdo6VK_HAR2s79mAua30BcUw,GET_Object,visualizingenergy_database,media/ve148.02_statusgendermainstreamingprivateenergycompaniessub.png
1705991225923722,5.9.157.245,1,"",GET,/visualizingenergy_database/media/ve156.02_fiveyearperformanceselectstockindices.png,200,0,256184,350000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPqKM8R89mQqOzavET_5oKYqL7kXRpz6Kuy_ZEa9fXyEojypQoubr7EEOBhfgdywfrBa1LpapczWpw,GET_Object,visualizingenergy_database,media/ve156.02_fiveyearperformanceselectstockindices.png
1707896724090520,65.108.31.118,1,"",GET,/visualizingenergy_database/media/ve136.02_waterconsumptionthermalpowerplantscooling.png,200,0,254907,436000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPq_xj37e7GtgjiCvq7RbOmsTEowyz4TZwPiDJO5agDVSKx_2Bw47g-Rk7uerpfmDEi2Q6CXfBbStQ,GET_Object,visualizingenergy_database,media/ve136.02_waterconsumptionthermalpowerplantscooling.png
1704920461796477,5.9.157.146,1,"",GET,/visualizingenergy_database/media/ve123.04_capitaenergyuseginicoefficientcountrycontinent.png,200,0,322749,255000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPq-fmA_qTmWTVj1qrARhq9pioqI7cd6aRoIsZrhXg82PX6dk_jWhubjwn4Km8UDsxBh4N4,GET_Object,visualizingenergy_database,media/ve123.04_capitaenergyuseginicoefficientcountrycontinent.png
1705991634905222,65.109.155.252,1,"",GET,/visualizingenergy_database/media/ve156.01_spcarbonefficientindex.png,200,0,591038,293000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPrrwVri8NkTePzxXMp78pB7OR3G_taXBx1IR5wPQVvPVg1uxC_eJ8Jir6hm-ING9dTKpeg,GET_Object,visualizingenergy_database,media/ve156.01_spcarbonefficientindex.png
1708500991734550,5.9.69.199,1,"",GET,/visualizingenergy_database/media/ve94.01_incomeinequalityclimatejusticeus.png,200,0,222668,317000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPpaAWK-FRZLObEYh2KIGqLSuaOqFLd-lxWeQlxt2D5hhc2uPgL6KPgniy9HSK2XHE1dCGg6fNUXGg,GET_Object,visualizingenergy_database,media/ve94.01_incomeinequalityclimatejusticeus.png
1702394100077883,65.109.155.253,1,"",GET,/visualizingenergy_database/media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png,200,0,298192,416000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPq7XgMs7Its5rGj9KChWUpI7bmozpYuYQvP-T3_V4rxn7c--PCnmDaSl6pPPy7BKIqdDL0,GET_Object,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1707896723957734,65.108.31.118,1,"",GET,/visualizingenergy_database/media/ve136.01_waterconsumptionelectricitygenerationtechnologies.png,200,0,214486,304000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPrZufTBnMTQOcFe25vdAODuidUQXIF9uQx7x8kS0JUUum3Vtxzwr6aUNSPMhNlz--MoKA,GET_Object,visualizingenergy_database,media/ve136.01_waterconsumptionelectricitygenerationtechnologies.png
1708366536245285,5.9.157.219,1,"",GET,/visualizingenergy_database/media/ve125.02_sizeupratingsnuclearpowerplantsus.png,200,0,186092,320000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPpcs1LWk5xe_bFYccNv03FrTUEW2H8coz7t-8XyymEmwRa5_jhwtVWRWn2nHINflxZlFjhXeZq5-g,GET_Object,visualizingenergy_database,media/ve125.02_sizeupratingsnuclearpowerplantsus.png
1705991635020152,65.109.155.252,1,"",GET,/visualizingenergy_database/media/ve148.01_energyprojectphasescorrespondingmethodsgendermainstreaming.png,200,0,377339,408000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPq5wLJiREyg-wBaTglMqGQl36mSfyBzJ6WBgLVX3Hw_ZfTau8ldBCuXXN_zj37Nrrb9EC2OgU_lUg,GET_Object,visualizingenergy_database,media/ve148.01_energyprojectphasescorrespondingmethodsgendermainstreaming.png
1702394099975310,65.109.155.253,1,"",GET,/visualizingenergy_database/media/ve124.01_lobbyingusfinancialinstitutions20062022.png,200,0,293375,314000,storage.googleapis.com,"","Chrome,gzip(gfe)",ABPtcPoHZ9XXHvEsu05-K_PwrUanKxVdKgjL8C5NZodZZ0L2dxanA1ckqjE6PMSZKTSr2C-L00XQhxFWPg,GET_Object,visualizingenergy_database,media/ve124.01_lobbyingusfinancialinstitutions20062022.png
1707977843544964,199.47.82.19,1,"",GET,/visualizingenergy_database/embedcode/ve116.01_watchhistorybatterystorageplantsus_embed.txt,200,0,156,110000,storage.googleapis.com,"","Turnitin (https://bit.ly/2UvnfoQ),gzip(gfe)",ABPtcPoKgXwmsH_m9G9x1oU39JWOsA_sBgDYn7EJHTUnDgX7CZukfF1XN4SVVqj0n_YkW6-EQvGDzmNGVQ,GET_Object,visualizingenergy_database,embedcode/ve116.01_watchhistorybatterystorageplantsus_embed.txt
1702406224973195,3.228.4.74,1,"",GET,/visualizingenergy_database/media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png,200,0,277521,28000,storage.googleapis.com,"","Slackbot 1.0 (+https://api.slack.com/robots),gzip(gfe)",ABPtcPqTZK6UTHIbU8JX-UsJ-2uWtU9_C3iBdiuLISmR6x-3a_UGHTenaZuZGJTNt3ZRvLmblU4V_lVh7w,GET_Object,visualizingenergy_database,media/ve124.02_politicalpaymentsusfinancialinstitutions20062022.png
1704718820607397,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/media/ve123.03_ginicoefficientenergyusecapita.png,200,0,0,19000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPr5evAiBPk1NQn5u1ew9-qqztlLA7Ny_i_VMj5m0-vsyic8ylyMlQtR6O_LmcFDOjbdylc,HEAD_Object,visualizingenergy_database,media/ve123.03_ginicoefficientenergyusecapita.png
1707495739042533,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/data/ve90.01_worldsfossilfuelwealth2018.csv,200,0,0,21000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPpQ28TddQ7Ym9WsZTG3xcw6Hn8d3oxTIzD8CVMWyR7nGqQ6MCA5gV8pRa9JAqldiK6WFfQUD5V3cg,HEAD_Object,visualizingenergy_database,data/ve90.01_worldsfossilfuelwealth2018.csv
1707498958668193,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/embedcode/ve117.04_socialprogressindexenergyusecapita2021_embed.txt,200,0,0,18000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPpFeWEypM2qNClRn-qh8J3WCmJJC237wtBMJFWlFsrHBnVIgQGKPcuvJGp3fJDHpawSQvij5Xt6Kw,HEAD_Object,visualizingenergy_database,embedcode/ve117.04_socialprogressindexenergyusecapita2021_embed.txt
1708455351204412,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/media/ve49.02_worlduraniumproduction19452020.png,200,0,0,16000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPrHF8bY3tHAZOb7KEjkMbJs74ir7oPrgrw48VyYAiQGcP6rbfEdNjWBi6S6VUKkdJu5Gl2ukQuJHw,HEAD_Object,visualizingenergy_database,media/ve49.02_worlduraniumproduction19452020.png
1708455106450724,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/media/ve74.01_statecomparisononeyeardeathsoilgas2016.png,200,0,0,19000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPrppUU9kVvz60tp-8BFBX2OubnlWFBKtPy7VD0tkgp8YmP6GLUNsYiV3eMLFKED8YC75p_yzqeX4w,HEAD_Object,visualizingenergy_database,media/ve74.01_statecomparisononeyeardeathsoilgas2016.png
1707511527729694,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/media/ve94.03_uscityengagementclimatejustice.png,200,0,0,26000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPrDbgqcCzBwVlHuf9wUOJLibbB9mIU7Qmpz5VZgTTBOJ52VQCib-spe_nbUNAIUTl5YqiKTNpsExA,HEAD_Object,visualizingenergy_database,media/ve94.03_uscityengagementclimatejustice.png
1703106432748686,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/embedcode/ve112.01_watchhistorygeothermalpowerplantsus_embed.txt,200,0,0,27000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPqSFow2OgtmbdIdKeBAI8nhCEfZN4Y6jpUal9dOSD3n4D5A94cn16sbN08Am1X0BOvwHfMBQm0Yfg,HEAD_Object,visualizingenergy_database,embedcode/ve112.01_watchhistorygeothermalpowerplantsus_embed.txt
1708984380754233,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/data/ve04.02_componentsgrossdomesticproductgdp.csv,200,0,0,18000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPq30cnmbeEs7RQIFKGmIH8Wvoo6lqnSQTHMDxZkWnay206cyIVFnzcVe4Gz1nuznqlbH1Klkuqg5Q,HEAD_Object,visualizingenergy_database,data/ve04.02_componentsgrossdomesticproductgdp.csv
1707495738448287,2403:6b80:8:100::6773:a52,2,"",HEAD,/visualizingenergy_database/data/ve90.02_countrysharestotalfossilfuelwealth2018.csv,200,0,0,18000,storage.googleapis.com,"","WordPress.com; https://visualizingenergy.org,gzip(gfe)",ABPtcPpCtVTI_OTo3ZoHQ7mxk4_U7_IxsGw9lCYBQSOaaKv-9_xh9tLnO-IcKPwhYTHTop8TntZlKLdo9Q,HEAD_Object,visualizingenergy_database,data/ve90.02_countrysharestotalfossilfuelwealth2018.csv
